1, -3.187800, 55.944400, 310, -3.187607, 55.944170, null
2, -3.187607, 55.944170, 250, -3.187710, 55.943888, null
3, -3.187710, 55.943888, 190, -3.188005, 55.943836, cubs.trucks.help
4, -3.188005, 55.943836, 70, -3.187903, 55.944118, null
5, -3.187903, 55.944118, 70, -3.187800, 55.944400, thank.salsa.brain
6, -3.187800, 55.944400, 330, -3.187540, 55.944250, null
7, -3.187540, 55.944250, 330, -3.187280, 55.944100, null
8, -3.187280, 55.944100, 340, -3.186998, 55.943997, renew.ears.tend
9, -3.186998, 55.943997, 10, -3.186703, 55.944049, lime.learns.front
10, -3.186703, 55.944049, 220, -3.186933, 55.943857, null
11, -3.186933, 55.943857, 220, -3.187163, 55.943664, null
12, -3.187163, 55.943664, 210, -3.187422, 55.943514, null
13, -3.187422, 55.943514, 220, -3.187652, 55.943321, null
14, -3.187652, 55.943321, 210, -3.187912, 55.943171, gums.clock.modes
15, -3.187912, 55.943171, 180, -3.188212, 55.943171, null
16, -3.188212, 55.943171, 190, -3.188508, 55.943119, groups.ideas.script
17, -3.188508, 55.943119, 130, -3.188700, 55.943349, system.speak.guard
18, -3.188700, 55.943349, 110, -3.188803, 55.943631, null
19, -3.188803, 55.943631, 120, -3.188953, 55.943890, noted.friday.jams
20, -3.188953, 55.943890, 170, -3.189248, 55.943943, null
21, -3.189248, 55.943943, 170, -3.189544, 55.943995, null
22, -3.189544, 55.943995, 160, -3.189826, 55.944097, cliff.asleep.wedge
23, -3.189826, 55.944097, 260, -3.189878, 55.943802, null
24, -3.189878, 55.943802, 250, -3.189980, 55.943520, null
25, -3.189980, 55.943520, 260, -3.190033, 55.943224, shows.fries.lamp
26, -3.190033, 55.943224, 190, -3.190328, 55.943172, null
27, -3.190328, 55.943172, 190, -3.190623, 55.943120, relate.chill.vest
28, -3.190623, 55.943120, 160, -3.190905, 55.943223, null
29, -3.190905, 55.943223, 150, -3.191165, 55.943373, meal.feed.large
30, -3.191165, 55.943373, 80, -3.191113, 55.943668, null
31, -3.191113, 55.943668, 90, -3.191113, 55.943968, spicy.bunch.shady
32, -3.191113, 55.943968, 90, -3.191113, 55.944268, null
33, -3.191113, 55.944268, 80, -3.191061, 55.944564, null
34, -3.191061, 55.944564, 80, -3.191009, 55.944859, shapes.sheep.nature
35, -3.191009, 55.944859, 90, -3.191009, 55.945159, maple.limit.hotels
36, -3.191009, 55.945159, 120, -3.191159, 55.945419, null
37, -3.191159, 55.945419, 120, -3.191309, 55.945679, skins.engage.best
38, -3.191309, 55.945679, 60, -3.191159, 55.945939, simple.rust.audio
39, -3.191159, 55.945939, 320, -3.190929, 55.945746, null
40, -3.190929, 55.945746, 320, -3.190699, 55.945553, null
41, -3.190699, 55.945553, 330, -3.190439, 55.945403, jump.crop.fits
42, -3.190439, 55.945403, 30, -3.190180, 55.945553, null
43, -3.190180, 55.945553, 30, -3.189920, 55.945703, null
44, -3.189920, 55.945703, 20, -3.189638, 55.945806, null
45, -3.189638, 55.945806, 30, -3.189378, 55.945956, coherent.saints.stuck
46, -3.189378, 55.945956, 330, -3.189118, 55.945806, null
47, -3.189118, 55.945806, 340, -3.188836, 55.945703, stops.else.chats
48, -3.188836, 55.945703, 280, -3.188784, 55.945407, shady.soft.phones
49, -3.188784, 55.945407, 290, -3.188682, 55.945126, rooms.lamp.teach
50, -3.188682, 55.945126, 50, -3.188489, 55.945355, null
51, -3.188489, 55.945355, 40, -3.188259, 55.945548, skills.less.herb
52, -3.188259, 55.945548, 10, -3.187964, 55.945600, null
53, -3.187964, 55.945600, 0, -3.187664, 55.945600, null
54, -3.187664, 55.945600, 10, -3.187368, 55.945652, diner.leaves.mutual
55, -3.187368, 55.945652, 200, -3.187650, 55.945550, null
56, -3.187650, 55.945550, 190, -3.187946, 55.945498, null
57, -3.187946, 55.945498, 360, -3.187646, 55.945498, null
58, -3.187646, 55.945498, 190, -3.187941, 55.945446, null
59, -3.187941, 55.945446, 190, -3.188236, 55.945394, null
60, -3.188236, 55.945394, 300, -3.188086, 55.945134, null
61, -3.188086, 55.945134, 300, -3.187936, 55.944874, null
62, -3.187936, 55.944874, 300, -3.187786, 55.944614, null
63, -3.187786, 55.944614, 300, -3.187636, 55.944354, null
64, -3.187636, 55.944354, 10, -3.187341, 55.944406, null
65, -3.187341, 55.944406, 300, -3.187191, 55.944147, null
66, -3.187191, 55.944147, 300, -3.187041, 55.943887, null
67, -3.187041, 55.943887, 90, -3.187041, 55.944187, null
68, -3.187041, 55.944187, 300, -3.186891, 55.943927, null
69, -3.186891, 55.943927, 10, -3.186596, 55.943979, null
70, -3.186596, 55.943979, 350, -3.186300, 55.943927, null
71, -3.186300, 55.943927, 350, -3.186005, 55.943875, null
72, -3.186005, 55.943875, 350, -3.185709, 55.943823, null
73, -3.185709, 55.943823, 350, -3.185414, 55.943771, null
74, -3.185414, 55.943771, 340, -3.185132, 55.943668, hello.love.keys
75, -3.185132, 55.943668, 20, -3.184850, 55.943771, null
