1, -3.187800, 55.944400, 300, -3.187650, 55.944140, null
2, -3.187650, 55.944140, 300, -3.187500, 55.943880, begins.spider.drips
3, -3.187500, 55.943880, 300, -3.187350, 55.943621, shut.stands.media
4, -3.187350, 55.943621, 300, -3.187200, 55.943361, scale.chair.kinds
5, -3.187200, 55.943361, 290, -3.187097, 55.943079, null
6, -3.187097, 55.943079, 290, -3.186995, 55.942797, valve.elaborate.fortunate
7, -3.186995, 55.942797, 360, -3.186695, 55.942797, null
8, -3.186695, 55.942797, 360, -3.186395, 55.942797, under.retire.bump
9, -3.186395, 55.942797, 10, -3.186099, 55.942849, null
10, -3.186099, 55.942849, 0, -3.185799, 55.942849, null
11, -3.185799, 55.942849, 10, -3.185504, 55.942901, dent.shins.cycle
12, -3.185504, 55.942901, 120, -3.185654, 55.943161, null
13, -3.185654, 55.943161, 110, -3.185757, 55.943443, record.sofa.sock
14, -3.185757, 55.943443, 110, -3.185859, 55.943725, null
15, -3.185859, 55.943725, 120, -3.186009, 55.943985, null
16, -3.186009, 55.943985, 110, -3.186112, 55.944266, organs.shape.fantastic
17, -3.186112, 55.944266, 10, -3.185816, 55.944319, atoms.vanish.foods
18, -3.185816, 55.944319, 20, -3.185534, 55.944421, null
19, -3.185534, 55.944421, 30, -3.185275, 55.944571, acid.chair.butter
20, -3.185275, 55.944571, 20, -3.184993, 55.944674, slide.leads.stores
21, -3.184993, 55.944674, 30, -3.184733, 55.944824, null
22, -3.184733, 55.944824, 30, -3.184473, 55.944974, sports.topic.clocks
23, -3.184473, 55.944974, 100, -3.184525, 55.945269, settle.title.united
24, -3.184525, 55.945269, 130, -3.184718, 55.945499, null
25, -3.184718, 55.945499, 130, -3.184911, 55.945729, null
26, -3.184911, 55.945729, 140, -3.185141, 55.945922, null
27, -3.185141, 55.945922, 130, -3.185333, 55.946152, prime.rent.silk
28, -3.185333, 55.946152, 200, -3.185615, 55.946049, null
29, -3.185615, 55.946049, 200, -3.185897, 55.945946, null
30, -3.185897, 55.945946, 210, -3.186157, 55.945796, posts.kicked.universally
31, -3.186157, 55.945796, 190, -3.186453, 55.945744, null
32, -3.186453, 55.945744, 200, -3.186734, 55.945642, hidden.handle.softly
33, -3.186734, 55.945642, 270, -3.186734, 55.945342, null
34, -3.186734, 55.945342, 130, -3.186927, 55.945571, null
35, -3.186927, 55.945571, 280, -3.186875, 55.945276, null
36, -3.186875, 55.945276, 130, -3.187068, 55.945506, null
37, -3.187068, 55.945506, 130, -3.187261, 55.945736, null
38, -3.187261, 55.945736, 190, -3.187556, 55.945683, null
39, -3.187556, 55.945683, 190, -3.187852, 55.945631, null
40, -3.187852, 55.945631, 190, -3.188147, 55.945579, skills.less.herb
41, -3.188147, 55.945579, 210, -3.188407, 55.945429, null
42, -3.188407, 55.945429, 200, -3.188689, 55.945327, null
43, -3.188689, 55.945327, 210, -3.188949, 55.945177, null
44, -3.188949, 55.945177, 200, -3.189231, 55.945074, number.exist.rate
45, -3.189231, 55.945074, 150, -3.189490, 55.945224, null
46, -3.189490, 55.945224, 140, -3.189720, 55.945417, turkey.limit.ramp
47, -3.189720, 55.945417, 60, -3.189570, 55.945677, null
48, -3.189570, 55.945677, 60, -3.189420, 55.945937, coherent.saints.stuck
49, -3.189420, 55.945937, 260, -3.189472, 55.945641, null
50, -3.189472, 55.945641, 260, -3.189524, 55.945346, null
51, -3.189524, 55.945346, 260, -3.189577, 55.945050, null
52, -3.189577, 55.945050, 260, -3.189629, 55.944755, null
53, -3.189629, 55.944755, 260, -3.189681, 55.944459, null
54, -3.189681, 55.944459, 250, -3.189783, 55.944177, cliff.asleep.wedge
55, -3.189783, 55.944177, 330, -3.189523, 55.944027, null
56, -3.189523, 55.944027, 330, -3.189264, 55.943877, null
57, -3.189264, 55.943877, 330, -3.189004, 55.943727, labels.hotels.alert
58, -3.189004, 55.943727, 350, -3.188708, 55.943675, null
59, -3.188708, 55.943675, 350, -3.188413, 55.943623, null
60, -3.188413, 55.943623, 340, -3.188131, 55.943521, scare.cubs.resort
61, -3.188131, 55.943521, 320, -3.187901, 55.943328, gums.clock.modes
62, -3.187901, 55.943328, 40, -3.187671, 55.943521, null
63, -3.187671, 55.943521, 40, -3.187442, 55.943713, null
64, -3.187442, 55.943713, 30, -3.187182, 55.943863, null
65, -3.187182, 55.943863, 40, -3.186952, 55.944056, renew.ears.tend
66, -3.186952, 55.944056, 300, -3.186802, 55.943796, null
67, -3.186802, 55.943796, 10, -3.186507, 55.943849, null
68, -3.186507, 55.943849, 10, -3.186211, 55.943901, null
69, -3.186211, 55.943901, 10, -3.185916, 55.943953, null
70, -3.185916, 55.943953, 140, -3.186146, 55.944146, null
71, -3.186146, 55.944146, 120, -3.186296, 55.944405, null
72, -3.186296, 55.944405, 10, -3.186000, 55.944458, null
73, -3.186000, 55.944458, 170, -3.186296, 55.944510, null
74, -3.186296, 55.944510, 140, -3.186525, 55.944702, null
75, -3.186525, 55.944702, 210, -3.186785, 55.944552, artist.gets.react
76, -3.186785, 55.944552, 60, -3.186635, 55.944812, null
77, -3.186635, 55.944812, 320, -3.186405, 55.944619, null
78, -3.186405, 55.944619, 320, -3.186176, 55.944427, null
79, -3.186176, 55.944427, 320, -3.185946, 55.944234, null
80, -3.185946, 55.944234, 320, -3.185716, 55.944041, null
81, -3.185716, 55.944041, 320, -3.185486, 55.943848, null
82, -3.185486, 55.943848, 320, -3.185256, 55.943655, null
83, -3.185256, 55.943655, 310, -3.185063, 55.943425, null
84, -3.185063, 55.943425, 320, -3.184834, 55.943233, brings.remedy.latter
85, -3.184834, 55.943233, 290, -3.184731, 55.942951, courier.assume.bill
