1, -3.187800, 55.944400, 300, -3.187650, 55.944140, bound.ends.matter
2, -3.187650, 55.944140, 220, -3.187880, 55.943947, null
3, -3.187880, 55.943947, 210, -3.188140, 55.943797, cubs.trucks.help
4, -3.188140, 55.943797, 120, -3.188290, 55.944057, rush.crown.link
5, -3.188290, 55.944057, 120, -3.188440, 55.944317, trades.rare.cable
6, -3.188440, 55.944317, 220, -3.188669, 55.944124, null
7, -3.188669, 55.944124, 220, -3.188899, 55.943931, noted.friday.jams
8, -3.188899, 55.943931, 210, -3.189159, 55.943781, null
9, -3.189159, 55.943781, 210, -3.189419, 55.943631, cars.attend.hotels
10, -3.189419, 55.943631, 190, -3.189714, 55.943579, null
11, -3.189714, 55.943579, 200, -3.189996, 55.943477, null
12, -3.189996, 55.943477, 190, -3.190292, 55.943425, arts.dish.scarcely
13, -3.190292, 55.943425, 220, -3.190521, 55.943232, null
14, -3.190521, 55.943232, 210, -3.190781, 55.943082, relate.chill.vest
15, -3.190781, 55.943082, 180, -3.191081, 55.943082, else.urban.museum
16, -3.191081, 55.943082, 260, -3.191133, 55.942786, along.spill.limp
17, -3.191133, 55.942786, 90, -3.191133, 55.943086, null
18, -3.191133, 55.943086, 90, -3.191133, 55.943386, null
19, -3.191133, 55.943386, 90, -3.191133, 55.943686, null
20, -3.191133, 55.943686, 90, -3.191133, 55.943986, spicy.bunch.shady
21, -3.191133, 55.943986, 60, -3.190983, 55.944246, null
22, -3.190983, 55.944246, 60, -3.190833, 55.944506, null
23, -3.190833, 55.944506, 70, -3.190731, 55.944788, null
24, -3.190731, 55.944788, 60, -3.190581, 55.945048, null
25, -3.190581, 55.945048, 70, -3.190478, 55.945329, jump.crop.fits
26, -3.190478, 55.945329, 160, -3.190760, 55.945432, null
27, -3.190760, 55.945432, 160, -3.191042, 55.945535, null
28, -3.191042, 55.945535, 160, -3.191324, 55.945637, skins.engage.best
29, -3.191324, 55.945637, 350, -3.191028, 55.945585, null
30, -3.191028, 55.945585, 350, -3.190733, 55.945533, null
31, -3.190733, 55.945533, 340, -3.190451, 55.945430, null
32, -3.190451, 55.945430, 350, -3.190156, 55.945378, null
33, -3.190156, 55.945378, 340, -3.189874, 55.945276, null
34, -3.189874, 55.945276, 350, -3.189578, 55.945224, null
35, -3.189578, 55.945224, 340, -3.189296, 55.945121, number.exist.rate
36, -3.189296, 55.945121, 30, -3.189037, 55.945271, null
37, -3.189037, 55.945271, 40, -3.188807, 55.945464, shady.soft.phones
38, -3.188807, 55.945464, 110, -3.188909, 55.945746, stops.else.chats
39, -3.188909, 55.945746, 250, -3.189012, 55.945464, null
40, -3.189012, 55.945464, 320, -3.188782, 55.945271, rooms.lamp.teach
41, -3.188782, 55.945271, 30, -3.188522, 55.945421, null
42, -3.188522, 55.945421, 30, -3.188263, 55.945571, null
43, -3.188263, 55.945571, 20, -3.187981, 55.945674, null
44, -3.187981, 55.945674, 30, -3.187721, 55.945824, null
45, -3.187721, 55.945824, 20, -3.187439, 55.945926, slips.mass.baking
46, -3.187439, 55.945926, 300, -3.187289, 55.945666, diner.leaves.mutual
47, -3.187289, 55.945666, 330, -3.187029, 55.945516, spent.spoon.bolt
48, -3.187029, 55.945516, 20, -3.186747, 55.945619, null
49, -3.186747, 55.945619, 20, -3.186465, 55.945722, posts.kicked.universally
50, -3.186465, 55.945722, 0, -3.186165, 55.945722, null
51, -3.186165, 55.945722, 0, -3.185865, 55.945722, null
52, -3.185865, 55.945722, 10, -3.185570, 55.945774, shed.desire.muddy
53, -3.185570, 55.945774, 300, -3.185420, 55.945514, null
54, -3.185420, 55.945514, 300, -3.185270, 55.945254, null
55, -3.185270, 55.945254, 310, -3.185077, 55.945024, null
56, -3.185077, 55.945024, 300, -3.184927, 55.944765, slide.leads.stores
57, -3.184927, 55.944765, 20, -3.184645, 55.944867, sports.topic.clocks
58, -3.184645, 55.944867, 270, -3.184645, 55.944567, null
59, -3.184645, 55.944567, 270, -3.184645, 55.944267, null
60, -3.184645, 55.944267, 270, -3.184645, 55.943967, rider.mile.lime
61, -3.184645, 55.943967, 240, -3.184795, 55.943707, null
62, -3.184795, 55.943707, 240, -3.184945, 55.943448, sentences.sings.modern
63, -3.184945, 55.943448, 170, -3.185241, 55.943500, null
64, -3.185241, 55.943500, 180, -3.185541, 55.943500, null
65, -3.185541, 55.943500, 170, -3.185836, 55.943552, record.sofa.sock
66, -3.185836, 55.943552, 240, -3.185986, 55.943292, null
67, -3.185986, 55.943292, 240, -3.186136, 55.943032, null
68, -3.186136, 55.943032, 250, -3.186239, 55.942750, under.retire.bump
69, -3.186239, 55.942750, 190, -3.186534, 55.942698, null
70, -3.186534, 55.942698, 180, -3.186834, 55.942698, strut.river.surely
71, -3.186834, 55.942698, 140, -3.187064, 55.942891, valve.elaborate.fortunate
72, -3.187064, 55.942891, 70, -3.186961, 55.943173, null
73, -3.186961, 55.943173, 70, -3.186859, 55.943455, null
74, -3.186859, 55.943455, 70, -3.186756, 55.943737, null
75, -3.186756, 55.943737, 70, -3.186653, 55.944019, null
76, -3.186653, 55.944019, 10, -3.186358, 55.944071, null
77, -3.186358, 55.944071, 10, -3.186063, 55.944123, null
78, -3.186063, 55.944123, 120, -3.186213, 55.944383, null
79, -3.186213, 55.944383, 10, -3.185917, 55.944435, null
80, -3.185917, 55.944435, 160, -3.186199, 55.944537, null
81, -3.186199, 55.944537, 150, -3.186459, 55.944687, rated.fired.crowds
82, -3.186459, 55.944687, 190, -3.186754, 55.944635, null
83, -3.186754, 55.944635, 190, -3.187050, 55.944583, null
84, -3.187050, 55.944583, 210, -3.187310, 55.944433, null
85, -3.187310, 55.944433, 210, -3.187569, 55.944283, null
86, -3.187569, 55.944283, 210, -3.187829, 55.944133, null
87, -3.187829, 55.944133, 210, -3.188089, 55.943983, null
88, -3.188089, 55.943983, 210, -3.188349, 55.943833, null
89, -3.188349, 55.943833, 210, -3.188609, 55.943683, null
90, -3.188609, 55.943683, 210, -3.188868, 55.943533, null
91, -3.188868, 55.943533, 210, -3.189128, 55.943383, null
92, -3.189128, 55.943383, 210, -3.189388, 55.943233, null
93, -3.189388, 55.943233, 210, -3.189648, 55.943083, null
94, -3.189648, 55.943083, 220, -3.189878, 55.942890, second.launch.miles
95, -3.189878, 55.942890, 300, -3.189728, 55.942630, hooked.shine.third
97, -3.189728, 55.942630, 160, -3.190010, 55.942733, null
98, -3.190010, 55.942733, 40, -3.189780, 55.942926, null
99, -3.189780, 55.942926, 40, -3.189550, 55.943119, null
100, -3.189550, 55.943119, 40, -3.189320, 55.943312, null
101, -3.189320, 55.943312, 40, -3.189090, 55.943504, null
102, -3.189090, 55.943504, 40, -3.188860, 55.943697, null
103, -3.188860, 55.943697, 30, -3.188601, 55.943847, null
104, -3.188601, 55.943847, 40, -3.188371, 55.944040, null
105, -3.188371, 55.944040, 30, -3.188111, 55.944190, null
106, -3.188111, 55.944190, 30, -3.187851, 55.944340, null
